subject_id,gender,age,understood,comments,attention_passed,memory_correct_count
58749198-38a2-51ed-b755-12328c335a04,female,50,yes,"No further feedback, thanks",True,2
84415d87-aafe-50ed-8b52-f80e2c2252b7,male,31,yes,no comment,True,2
badcf719-eee7-51f8-ae54-63dd753fc376,male,34,yes,,True,0
7f77b607-809d-52f8-826d-236d570f9398,female,57,yes,,True,3
a417c346-0508-522a-aa9e-485ae59b0b39,female,58,yes,Thank you for the opportunity to participate.,True,2
d0df1e92-a478-5993-8e3c-a16f9f06500e,female,24,yes,As someone who is really uncomfortable sharing food. I had a hard time reading the scenarios because of how disgusting they were sometimes. I have always been this way though. ,True,2
4fd3f7e8-bcb2-5f23-b344-d5b8fb01337b,female,24,yes,"No, the study was fair and interesting. Thanks!",True,1
ac9b9036-f277-52e5-98ff-089663b34125,male,20,yes,,True,1
03d33665-e70d-525f-b6f6-301f89ca141d,male,60,yes,,True,1
3367a1fd-2609-5054-9ab9-d63de98bba30,female,36,yes,,True,3
4dc799a2-cbbb-544c-96ca-e29ea51a5854,female,35,yes,,True,3
993d2fa9-16a8-5bd0-853d-6a2ab9756fdb,male,36,yes,,True,1
055eb8af-509d-5c40-a373-a84092f36910,female,51,yes,some foods are not meant to be shared to the end no matter how close you are,True,3
601bbef7-81a9-518b-bf65-7aa5c672f936,female,38,yes,,True,3
0246926b-8bfa-5f5b-9495-46906e9af1b6,female,31,yes,,True,3
768fb426-4da2-5ceb-b380-b62872620ce8,male,50,yes,Everything worked great and was clear. I do not why I had a hard time remembering some of the details but I can assure you that I gave the study my full attention. Thank you so much. I enjoyed the study!,True,1
46a70c8b-0a67-5a40-a3fe-30fe38a2fd00,male,39,yes,,True,2
5aad7d3d-908b-55d2-a702-a7e5b469f73f,female,57,yes,,True,1
1a440f2b-e4e9-5f64-bdbe-1ffc3a012e05,female,50,yes,,True,2
6e07cec0-2606-530c-b9d7-7abc432777d3,male,38,yes,thank you for the opportunity to participate in your study.,True,2
5ab13e36-cbaa-56d9-bd99-572f5fa4013b,male,45,yes,,True,3
79e715ee-5ad6-51b1-b70a-6334d11279ac,female,49,yes,None,True,3
ccb47fe1-6d47-5c57-869d-dd492c84e4c4,male,56,yes,Thanks,True,2
0b0075a4-3252-5fc0-bb5a-791b4ea2dd32,male,48,yes,"some of the scenarios and the prompts are a bit confusing, as different interpretations can be made.",True,3
cbbc3d28-3797-54de-9c1c-ac04db128f72,male,74,yes,none,True,2
c1d19420-06bf-59e3-834d-28a1c97727e5,male,55,yes,"This was interesting, definitely different than the many studies I have done on Prolific. I enjoyed it!",True,1
794dbf55-ba51-5df5-8c48-3cb6f7a8738e,male,39,yes,,True,2
01c82d0f-81a1-52c6-81e4-13dbcdd0e277,male,60,yes,No comment,True,1
890e6edc-36ba-5c90-aa4f-38a8ec6555bd,male,51,yes,I think about this so much. Am very interested in this study. ,True,2
67fb5388-bdb0-5cd4-80ef-4c3f62c998dd,female,62,yes,,True,3
1f4c7692-5e28-5bf7-8124-b5426fe04210,female,37,yes,n/a,True,2
199c5a90-1925-5d7c-b535-9ff17d2d4706,nonconforming,31,yes,,True,2
6a980783-0e60-5703-9c4f-f9ff47d88235,female,41,yes,,True,1
8ca6abaa-9005-5cb7-a557-7bd59a3533aa,female,53,yes,,True,1
f1ea4d71-190b-53df-9fd9-2e6b49f1ac7e,female,33,yes,I didn't pay enough attention to the names since they were different each scenario so I'm worried that I got the first attention check wrong but I promise I was paying attention to the actual scenario and questions!,True,2
b054c9ab-fef7-5397-a532-dabe79628ff4,female,42,yes,none,True,3
f94179e2-00d1-517d-b7da-f7aab66c6c0c,male,36,yes,No comments,True,3
a46d1ce6-3a1c-55df-b0fb-e509784544df,male,37,yes,Thank you for the survey!,True,2
68864baf-a0c3-5620-9897-073f686f6be4,male,24,yes,,True,3
3ddf6eb3-b73d-549a-9248-d02f9c435daf,male,30,yes,No comments at the moment.,True,3
5a64110a-8e65-51c9-9fc5-049a54ae2a13,male,42,yes,,True,2
5cf16afd-2c03-5859-899d-76fce70bd34e,male,49,yes,,True,2
32b657bd-6e46-5d36-88c8-810357378d4d,male,29,yes,,True,1
849a7993-5998-5426-ae0e-ced4939a25b8,female,32,yes,None.,True,3
b3c52a91-cba4-5cbc-85c2-7826eb9b82d7,male,50,yes,Those surprise memory test are very hard and I probably missed some. They also really worked on my anxiety. Thanks for understanding.,True,2
54cc7ff1-6dbc-587d-974e-7b2a5c62fca8,male,37,yes,,True,2
c04cea60-5092-5704-b7fd-705e920a8e7d,female,45,yes,no,True,2
ce444bdb-2531-5948-b210-1149c2aabc06,male,46,yes,no comment,True,2
709e5fc5-b69f-5f26-b100-b34ad8d69b5d,female,41,yes,,True,2
e56c2260-3631-5dfa-aa37-1b67706cf601,male,32,yes,,True,2
5de867db-71b0-5ae0-bb49-4fe29fbd846b,male,31,yes,"This was an enjoyable study, thanks!",True,1
0316aab7-b377-551a-a316-34d650f22a0a,male,46,yes,"Scenarios involving Korean BBQ cooked at the diners' table, hot pot or fondue would be interesting to consider in a study.",True,3
0868cd9a-8b30-5f5b-b3cc-3874c19f174f,male,41,yes,,True,2
75cc9010-0ce9-5109-8e9d-0a88a35e691e,male,45,yes,no,True,3
fd063057-83ff-5123-81d0-2670d8e330dc,female,45,yes,"Please consider removing the attention checks that involve remembering names you just read. Neurodivergent workers like myself who have ADHD struggle with their working memory. That said, I do hope that I passed all the checks because I really enjoyed taking this survey. Thank you! ",True,2
