subject_id,scenario_label,action_0,action_1,action_2,action_3
df6b0877-bd00-5ee8-9c85-fbb1a171fcce,hike,0,0,3,5
df6b0877-bd00-5ee8-9c85-fbb1a171fcce,dip,0,2,3,4
df6b0877-bd00-5ee8-9c85-fbb1a171fcce,crabs,0,0,3,3
df6b0877-bd00-5ee8-9c85-fbb1a171fcce,fair,0,0,3,5
df6b0877-bd00-5ee8-9c85-fbb1a171fcce,soup,0,0,3,5
df6b0877-bd00-5ee8-9c85-fbb1a171fcce,drinks,0,0,2,4
df6b0877-bd00-5ee8-9c85-fbb1a171fcce,conference,0,0,3,5
df6b0877-bd00-5ee8-9c85-fbb1a171fcce,driving,0,0,3,4
df6b0877-bd00-5ee8-9c85-fbb1a171fcce,social,0,3,3,6
df6b0877-bd00-5ee8-9c85-fbb1a171fcce,oysters,0,0,2,6
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,hike,0,0,3,4
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,dip,1,2,3,4
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,crabs,0,0,2,3
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,driving,0,0,2,3
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,oysters,0,1,2,3
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,brunch,0,0,1,2
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,conference,0,0,3,4
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,gala,0,1,2,4
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,cooking,0,0,2,3
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,drinks,0,1,1,2
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,soup,0,0,2,3
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,birthday,0,0,2,3
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,social,0,2,3,4
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,basketball,0,0,2,3
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,fair,0,0,3,4
f4a89237-7c6d-509c-bcbb-5ba8cd81dc7f,wedding,0,0,2,3
6af607da-3fef-5afe-a091-4fc34664afff,cooking,0,0,1,3
6af607da-3fef-5afe-a091-4fc34664afff,gala,0,1,2,3
6af607da-3fef-5afe-a091-4fc34664afff,hike,0,0,2,4
6af607da-3fef-5afe-a091-4fc34664afff,drinks,0,1,1,2
6af607da-3fef-5afe-a091-4fc34664afff,birthday,0,0,1,4
6af607da-3fef-5afe-a091-4fc34664afff,wedding,0,0,1,3
6af607da-3fef-5afe-a091-4fc34664afff,soup,0,0,2,4
6af607da-3fef-5afe-a091-4fc34664afff,crabs,0,0,3,5
6af607da-3fef-5afe-a091-4fc34664afff,basketball,0,0,2,3
6af607da-3fef-5afe-a091-4fc34664afff,social,0,2,4,6
6af607da-3fef-5afe-a091-4fc34664afff,brunch,0,0,4,4
6af607da-3fef-5afe-a091-4fc34664afff,driving,0,0,1,5
6af607da-3fef-5afe-a091-4fc34664afff,fair,0,0,2,6
6af607da-3fef-5afe-a091-4fc34664afff,oysters,0,0,3,5
6af607da-3fef-5afe-a091-4fc34664afff,dip,0,0,0,4
6af607da-3fef-5afe-a091-4fc34664afff,conference,0,0,4,6
15e68fe0-52d7-5e96-94d9-17ea68a3028b,hike,0,0,4,6
15e68fe0-52d7-5e96-94d9-17ea68a3028b,birthday,0,0,1,3
15e68fe0-52d7-5e96-94d9-17ea68a3028b,basketball,0,0,2,4
15e68fe0-52d7-5e96-94d9-17ea68a3028b,oysters,0,2,3,5
15e68fe0-52d7-5e96-94d9-17ea68a3028b,dip,0,0,2,5
15e68fe0-52d7-5e96-94d9-17ea68a3028b,drinks,0,2,3,3
15e68fe0-52d7-5e96-94d9-17ea68a3028b,crabs,0,0,3,5
15e68fe0-52d7-5e96-94d9-17ea68a3028b,conference,0,0,2,4
15e68fe0-52d7-5e96-94d9-17ea68a3028b,cooking,0,0,3,5
15e68fe0-52d7-5e96-94d9-17ea68a3028b,wedding,0,1,1,4
15e68fe0-52d7-5e96-94d9-17ea68a3028b,social,0,1,3,5
15e68fe0-52d7-5e96-94d9-17ea68a3028b,gala,0,2,3,4
15e68fe0-52d7-5e96-94d9-17ea68a3028b,driving,0,0,2,5
15e68fe0-52d7-5e96-94d9-17ea68a3028b,fair,0,0,2,5
15e68fe0-52d7-5e96-94d9-17ea68a3028b,soup,0,0,2,3
15e68fe0-52d7-5e96-94d9-17ea68a3028b,brunch,0,0,2,6
1cff15f6-4740-5162-8963-dc100eee68e0,crabs,0,0,1,3
1cff15f6-4740-5162-8963-dc100eee68e0,driving,0,0,3,5
1cff15f6-4740-5162-8963-dc100eee68e0,soup,0,0,5,6
1cff15f6-4740-5162-8963-dc100eee68e0,social,0,4,6,6
1cff15f6-4740-5162-8963-dc100eee68e0,drinks,0,0,5,6
1cff15f6-4740-5162-8963-dc100eee68e0,dip,0,4,5,6
1cff15f6-4740-5162-8963-dc100eee68e0,wedding,0,0,1,6
1cff15f6-4740-5162-8963-dc100eee68e0,birthday,0,0,3,6
1cff15f6-4740-5162-8963-dc100eee68e0,oysters,0,4,6,6
1cff15f6-4740-5162-8963-dc100eee68e0,conference,0,0,6,6
1cff15f6-4740-5162-8963-dc100eee68e0,cooking,0,0,3,6
1cff15f6-4740-5162-8963-dc100eee68e0,gala,0,4,4,6
1cff15f6-4740-5162-8963-dc100eee68e0,basketball,0,0,1,6
1cff15f6-4740-5162-8963-dc100eee68e0,brunch,0,0,2,5
1cff15f6-4740-5162-8963-dc100eee68e0,fair,0,0,3,6
1cff15f6-4740-5162-8963-dc100eee68e0,hike,0,0,4,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,cooking,0,0,2,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,wedding,0,0,1,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,social,0,6,6,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,driving,0,0,5,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,drinks,0,3,5,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,birthday,0,0,5,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,hike,0,0,6,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,soup,0,0,6,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,brunch,0,0,5,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,gala,0,6,6,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,conference,0,5,6,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,fair,0,0,5,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,oysters,0,4,5,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,crabs,0,0,6,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,dip,0,1,4,6
fa37cbcc-b309-5b73-a2c0-bcd47509a6fd,basketball,0,0,1,6
d12c20b8-8c1c-59b7-8267-365f2553016e,brunch,0,1,3,4
d12c20b8-8c1c-59b7-8267-365f2553016e,oysters,0,1,3,4
d12c20b8-8c1c-59b7-8267-365f2553016e,soup,0,1,3,6
d12c20b8-8c1c-59b7-8267-365f2553016e,fair,0,1,3,6
d12c20b8-8c1c-59b7-8267-365f2553016e,hike,0,1,3,5
d12c20b8-8c1c-59b7-8267-365f2553016e,wedding,0,1,3,4
d12c20b8-8c1c-59b7-8267-365f2553016e,driving,0,1,2,4
d12c20b8-8c1c-59b7-8267-365f2553016e,conference,0,1,3,6
d12c20b8-8c1c-59b7-8267-365f2553016e,drinks,0,1,2,4
d12c20b8-8c1c-59b7-8267-365f2553016e,dip,0,1,3,6
d12c20b8-8c1c-59b7-8267-365f2553016e,birthday,0,0,1,5
d12c20b8-8c1c-59b7-8267-365f2553016e,social,0,1,5,6
d12c20b8-8c1c-59b7-8267-365f2553016e,gala,0,5,5,6
d12c20b8-8c1c-59b7-8267-365f2553016e,crabs,0,0,3,4
d12c20b8-8c1c-59b7-8267-365f2553016e,basketball,0,0,2,4
d12c20b8-8c1c-59b7-8267-365f2553016e,cooking,0,1,3,4
f854dd6f-cfde-5497-9e7b-5dea3b836333,soup,0,0,1,1
f854dd6f-cfde-5497-9e7b-5dea3b836333,fair,0,0,2,3
f854dd6f-cfde-5497-9e7b-5dea3b836333,crabs,0,0,4,3
f854dd6f-cfde-5497-9e7b-5dea3b836333,cooking,0,0,1,2
f854dd6f-cfde-5497-9e7b-5dea3b836333,basketball,0,0,1,5
f854dd6f-cfde-5497-9e7b-5dea3b836333,hike,0,0,3,5
f854dd6f-cfde-5497-9e7b-5dea3b836333,wedding,0,0,1,3
f854dd6f-cfde-5497-9e7b-5dea3b836333,driving,0,0,0,3
f854dd6f-cfde-5497-9e7b-5dea3b836333,oysters,0,0,1,2
f854dd6f-cfde-5497-9e7b-5dea3b836333,brunch,0,0,1,2
f854dd6f-cfde-5497-9e7b-5dea3b836333,birthday,0,0,1,3
f854dd6f-cfde-5497-9e7b-5dea3b836333,social,0,1,3,6
f854dd6f-cfde-5497-9e7b-5dea3b836333,dip,0,0,1,3
f854dd6f-cfde-5497-9e7b-5dea3b836333,drinks,0,1,2,3
f854dd6f-cfde-5497-9e7b-5dea3b836333,conference,0,0,2,4
f854dd6f-cfde-5497-9e7b-5dea3b836333,gala,0,2,2,3
db691cb1-2cf1-5c17-8c8c-2d8870374c72,conference,0,0,1,2
db691cb1-2cf1-5c17-8c8c-2d8870374c72,oysters,0,0,1,2
db691cb1-2cf1-5c17-8c8c-2d8870374c72,drinks,0,0,1,2
db691cb1-2cf1-5c17-8c8c-2d8870374c72,soup,0,0,2,2
db691cb1-2cf1-5c17-8c8c-2d8870374c72,hike,0,0,1,3
db691cb1-2cf1-5c17-8c8c-2d8870374c72,brunch,0,0,0,1
db691cb1-2cf1-5c17-8c8c-2d8870374c72,wedding,0,0,1,2
db691cb1-2cf1-5c17-8c8c-2d8870374c72,cooking,0,0,1,2
db691cb1-2cf1-5c17-8c8c-2d8870374c72,birthday,0,0,2,3
db691cb1-2cf1-5c17-8c8c-2d8870374c72,crabs,0,0,2,1
db691cb1-2cf1-5c17-8c8c-2d8870374c72,dip,0,1,1,1
db691cb1-2cf1-5c17-8c8c-2d8870374c72,driving,0,0,1,3
db691cb1-2cf1-5c17-8c8c-2d8870374c72,social,0,1,1,2
db691cb1-2cf1-5c17-8c8c-2d8870374c72,fair,0,0,1,2
db691cb1-2cf1-5c17-8c8c-2d8870374c72,basketball,0,0,1,2
db691cb1-2cf1-5c17-8c8c-2d8870374c72,gala,0,1,2,3
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,hike,0,0,3,5
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,dip,0,2,3,4
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,birthday,0,0,3,6
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,drinks,0,2,2,4
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,conference,0,0,4,6
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,social,0,3,4,6
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,gala,0,2,2,3
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,cooking,0,0,2,3
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,fair,0,0,3,4
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,basketball,0,0,2,4
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,oysters,0,0,2,4
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,crabs,0,0,4,3
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,wedding,0,0,2,5
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,driving,0,0,1,5
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,brunch,0,0,2,3
75aacc5c-5603-59f0-8c5d-97cf3c8e0667,soup,0,0,5,6
338ed7f9-1a63-53ef-991a-f0321cc1914e,hike,0,0,4,5
338ed7f9-1a63-53ef-991a-f0321cc1914e,social,0,6,4,6
338ed7f9-1a63-53ef-991a-f0321cc1914e,basketball,0,0,1,3
338ed7f9-1a63-53ef-991a-f0321cc1914e,fair,0,0,1,4
338ed7f9-1a63-53ef-991a-f0321cc1914e,crabs,0,0,6,4
338ed7f9-1a63-53ef-991a-f0321cc1914e,dip,0,0,2,4
338ed7f9-1a63-53ef-991a-f0321cc1914e,soup,0,0,3,3
338ed7f9-1a63-53ef-991a-f0321cc1914e,driving,0,0,1,4
338ed7f9-1a63-53ef-991a-f0321cc1914e,cooking,0,0,2,3
338ed7f9-1a63-53ef-991a-f0321cc1914e,drinks,0,0,1,2
338ed7f9-1a63-53ef-991a-f0321cc1914e,oysters,0,1,3,5
338ed7f9-1a63-53ef-991a-f0321cc1914e,brunch,0,0,1,2
338ed7f9-1a63-53ef-991a-f0321cc1914e,wedding,0,0,2,4
338ed7f9-1a63-53ef-991a-f0321cc1914e,conference,0,0,3,5
338ed7f9-1a63-53ef-991a-f0321cc1914e,gala,0,3,3,5
338ed7f9-1a63-53ef-991a-f0321cc1914e,birthday,0,0,3,6
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,social,0,1,4,6
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,dip,0,3,3,6
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,drinks,0,0,2,4
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,cooking,0,0,3,4
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,hike,0,0,3,6
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,brunch,0,0,2,4
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,wedding,0,0,3,5
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,oysters,0,0,4,6
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,crabs,0,0,5,6
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,basketball,0,0,3,5
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,conference,0,0,3,5
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,soup,0,0,4,6
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,gala,0,2,4,6
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,driving,0,0,1,5
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,birthday,0,0,3,4
5ee5f348-fcff-56bc-ab2c-00167b78d1c4,fair,0,0,3,6
42f6c071-d55e-53b9-a33c-dce915b85b38,oysters,0,0,3,3
42f6c071-d55e-53b9-a33c-dce915b85b38,dip,1,2,2,3
42f6c071-d55e-53b9-a33c-dce915b85b38,wedding,0,0,0,2
42f6c071-d55e-53b9-a33c-dce915b85b38,crabs,0,0,1,3
42f6c071-d55e-53b9-a33c-dce915b85b38,fair,0,0,2,2
42f6c071-d55e-53b9-a33c-dce915b85b38,social,0,0,3,4
42f6c071-d55e-53b9-a33c-dce915b85b38,conference,0,0,2,3
42f6c071-d55e-53b9-a33c-dce915b85b38,brunch,0,0,0,1
42f6c071-d55e-53b9-a33c-dce915b85b38,drinks,0,0,2,2
42f6c071-d55e-53b9-a33c-dce915b85b38,birthday,0,0,1,3
42f6c071-d55e-53b9-a33c-dce915b85b38,hike,0,0,4,5
42f6c071-d55e-53b9-a33c-dce915b85b38,driving,0,0,4,4
42f6c071-d55e-53b9-a33c-dce915b85b38,soup,0,0,4,3
42f6c071-d55e-53b9-a33c-dce915b85b38,cooking,0,0,2,3
42f6c071-d55e-53b9-a33c-dce915b85b38,basketball,0,0,2,5
42f6c071-d55e-53b9-a33c-dce915b85b38,gala,0,0,1,3
eace4d6c-845e-54b4-8459-888ab6313080,brunch,0,0,0,1
eace4d6c-845e-54b4-8459-888ab6313080,cooking,0,1,1,2
eace4d6c-845e-54b4-8459-888ab6313080,dip,0,0,1,2
eace4d6c-845e-54b4-8459-888ab6313080,crabs,0,0,1,2
eace4d6c-845e-54b4-8459-888ab6313080,birthday,0,0,2,2
eace4d6c-845e-54b4-8459-888ab6313080,basketball,0,0,2,3
eace4d6c-845e-54b4-8459-888ab6313080,fair,0,0,1,2
eace4d6c-845e-54b4-8459-888ab6313080,social,0,0,1,3
eace4d6c-845e-54b4-8459-888ab6313080,hike,0,0,1,3
eace4d6c-845e-54b4-8459-888ab6313080,driving,0,0,1,2
eace4d6c-845e-54b4-8459-888ab6313080,soup,0,0,1,3
eace4d6c-845e-54b4-8459-888ab6313080,conference,0,0,1,3
eace4d6c-845e-54b4-8459-888ab6313080,gala,0,1,1,1
eace4d6c-845e-54b4-8459-888ab6313080,oysters,0,0,1,3
eace4d6c-845e-54b4-8459-888ab6313080,wedding,0,0,0,3
eace4d6c-845e-54b4-8459-888ab6313080,drinks,0,0,1,2
15c9add8-0b66-5206-9487-5633c33cad7d,social,0,1,4,6
15c9add8-0b66-5206-9487-5633c33cad7d,dip,0,0,0,2
15c9add8-0b66-5206-9487-5633c33cad7d,fair,0,0,3,5
15c9add8-0b66-5206-9487-5633c33cad7d,oysters,0,1,3,6
15c9add8-0b66-5206-9487-5633c33cad7d,crabs,0,0,2,3
15c9add8-0b66-5206-9487-5633c33cad7d,basketball,0,0,1,3
15c9add8-0b66-5206-9487-5633c33cad7d,cooking,0,0,1,3
15c9add8-0b66-5206-9487-5633c33cad7d,brunch,0,0,1,3
15c9add8-0b66-5206-9487-5633c33cad7d,wedding,0,0,1,3
15c9add8-0b66-5206-9487-5633c33cad7d,drinks,0,1,2,3
15c9add8-0b66-5206-9487-5633c33cad7d,conference,0,0,3,5
15c9add8-0b66-5206-9487-5633c33cad7d,hike,0,0,2,4
15c9add8-0b66-5206-9487-5633c33cad7d,gala,0,2,3,5
15c9add8-0b66-5206-9487-5633c33cad7d,birthday,0,0,1,4
15c9add8-0b66-5206-9487-5633c33cad7d,driving,0,0,1,3
15c9add8-0b66-5206-9487-5633c33cad7d,soup,0,0,4,6
ff8ce42e-cd46-57ed-8295-da31af4620fc,gala,0,0,1,2
ff8ce42e-cd46-57ed-8295-da31af4620fc,crabs,0,0,1,2
ff8ce42e-cd46-57ed-8295-da31af4620fc,brunch,0,0,0,1
ff8ce42e-cd46-57ed-8295-da31af4620fc,birthday,0,0,1,2
ff8ce42e-cd46-57ed-8295-da31af4620fc,conference,0,0,1,2
ff8ce42e-cd46-57ed-8295-da31af4620fc,wedding,0,0,1,2
ff8ce42e-cd46-57ed-8295-da31af4620fc,dip,0,1,1,2
ff8ce42e-cd46-57ed-8295-da31af4620fc,cooking,0,0,1,2
ff8ce42e-cd46-57ed-8295-da31af4620fc,fair,0,0,1,2
ff8ce42e-cd46-57ed-8295-da31af4620fc,basketball,0,0,1,2
ff8ce42e-cd46-57ed-8295-da31af4620fc,drinks,0,0,0,2
ff8ce42e-cd46-57ed-8295-da31af4620fc,oysters,0,0,2,2
ff8ce42e-cd46-57ed-8295-da31af4620fc,social,0,2,1,3
ff8ce42e-cd46-57ed-8295-da31af4620fc,hike,0,0,1,2
ff8ce42e-cd46-57ed-8295-da31af4620fc,soup,0,0,2,3
ff8ce42e-cd46-57ed-8295-da31af4620fc,driving,0,0,1,3
8c99a66b-f030-55ef-877b-e2aac3fc2292,fair,0,0,3,5
8c99a66b-f030-55ef-877b-e2aac3fc2292,hike,0,0,3,6
8c99a66b-f030-55ef-877b-e2aac3fc2292,drinks,0,1,2,5
8c99a66b-f030-55ef-877b-e2aac3fc2292,conference,0,0,5,6
8c99a66b-f030-55ef-877b-e2aac3fc2292,wedding,0,0,1,5
8c99a66b-f030-55ef-877b-e2aac3fc2292,brunch,0,0,1,2
8c99a66b-f030-55ef-877b-e2aac3fc2292,dip,0,2,3,6
8c99a66b-f030-55ef-877b-e2aac3fc2292,basketball,0,0,3,6
8c99a66b-f030-55ef-877b-e2aac3fc2292,cooking,0,0,2,6
8c99a66b-f030-55ef-877b-e2aac3fc2292,birthday,0,0,3,6
8c99a66b-f030-55ef-877b-e2aac3fc2292,social,0,2,4,6
8c99a66b-f030-55ef-877b-e2aac3fc2292,driving,0,0,2,6
8c99a66b-f030-55ef-877b-e2aac3fc2292,soup,0,0,3,6
8c99a66b-f030-55ef-877b-e2aac3fc2292,gala,0,3,5,6
8c99a66b-f030-55ef-877b-e2aac3fc2292,oysters,0,0,4,6
8c99a66b-f030-55ef-877b-e2aac3fc2292,crabs,0,0,4,6
b8963747-56a2-599f-b198-bce71b7cc68d,hike,0,0,1,3
b8963747-56a2-599f-b198-bce71b7cc68d,conference,0,0,2,3
b8963747-56a2-599f-b198-bce71b7cc68d,gala,1,2,2,3
b8963747-56a2-599f-b198-bce71b7cc68d,brunch,0,0,0,0
b8963747-56a2-599f-b198-bce71b7cc68d,crabs,0,0,2,2
b8963747-56a2-599f-b198-bce71b7cc68d,birthday,0,0,0,1
b8963747-56a2-599f-b198-bce71b7cc68d,fair,0,0,1,3
b8963747-56a2-599f-b198-bce71b7cc68d,driving,0,0,1,3
b8963747-56a2-599f-b198-bce71b7cc68d,dip,0,0,0,3
b8963747-56a2-599f-b198-bce71b7cc68d,soup,0,0,3,4
b8963747-56a2-599f-b198-bce71b7cc68d,drinks,0,0,1,2
b8963747-56a2-599f-b198-bce71b7cc68d,social,0,1,2,3
b8963747-56a2-599f-b198-bce71b7cc68d,cooking,0,0,1,3
b8963747-56a2-599f-b198-bce71b7cc68d,basketball,0,0,1,3
b8963747-56a2-599f-b198-bce71b7cc68d,oysters,0,0,1,3
b8963747-56a2-599f-b198-bce71b7cc68d,wedding,0,0,1,2
7f22077a-d96b-5896-b93c-7360396900e8,conference,0,0,3,6
7f22077a-d96b-5896-b93c-7360396900e8,brunch,0,0,3,5
7f22077a-d96b-5896-b93c-7360396900e8,drinks,0,2,3,6
7f22077a-d96b-5896-b93c-7360396900e8,wedding,0,0,3,6
7f22077a-d96b-5896-b93c-7360396900e8,crabs,0,0,4,6
7f22077a-d96b-5896-b93c-7360396900e8,social,0,4,5,6
7f22077a-d96b-5896-b93c-7360396900e8,driving,0,0,2,6
7f22077a-d96b-5896-b93c-7360396900e8,basketball,0,0,3,6
7f22077a-d96b-5896-b93c-7360396900e8,gala,0,3,4,6
7f22077a-d96b-5896-b93c-7360396900e8,hike,0,0,4,6
7f22077a-d96b-5896-b93c-7360396900e8,dip,0,2,3,6
7f22077a-d96b-5896-b93c-7360396900e8,soup,0,0,4,6
7f22077a-d96b-5896-b93c-7360396900e8,cooking,0,0,3,6
7f22077a-d96b-5896-b93c-7360396900e8,oysters,0,0,4,6
7f22077a-d96b-5896-b93c-7360396900e8,fair,0,0,5,6
7f22077a-d96b-5896-b93c-7360396900e8,birthday,0,0,5,6
b6154eba-cf1d-58dd-b7eb-0acabd57d923,drinks,0,1,3,5
b6154eba-cf1d-58dd-b7eb-0acabd57d923,brunch,0,0,2,4
b6154eba-cf1d-58dd-b7eb-0acabd57d923,soup,0,0,3,5
b6154eba-cf1d-58dd-b7eb-0acabd57d923,cooking,0,0,2,4
b6154eba-cf1d-58dd-b7eb-0acabd57d923,fair,0,0,3,5
b6154eba-cf1d-58dd-b7eb-0acabd57d923,basketball,0,0,4,5
b6154eba-cf1d-58dd-b7eb-0acabd57d923,gala,0,1,2,4
b6154eba-cf1d-58dd-b7eb-0acabd57d923,dip,0,0,0,2
b6154eba-cf1d-58dd-b7eb-0acabd57d923,social,0,2,4,6
b6154eba-cf1d-58dd-b7eb-0acabd57d923,conference,0,0,2,5
b6154eba-cf1d-58dd-b7eb-0acabd57d923,crabs,0,0,3,5
b6154eba-cf1d-58dd-b7eb-0acabd57d923,oysters,0,0,3,6
b6154eba-cf1d-58dd-b7eb-0acabd57d923,driving,0,0,2,4
