subject_id,gender,age,understood,comments,attention_passed,memory_correct_count,comprehension_attempt
1522a76c-d392-530f-ad4e-d6ab0d945770,female,28,yes,"With the questions, i would skip over the first one because it would be shown again on the second page. this was not me skipping the page, it just helps me to look at the statement and the question at the same time. Thank you for this study and best of luck on your research!",True,3,1
3f48b9bf-a1f5-56f0-88fd-a19e5df0773b,male,45,yes,Thank you!,True,2,2
32c7ba12-b31c-5873-9257-e97f7c782aac,female,65,yes,,True,2,1
5881e174-a4b2-5208-a6a7-97435a0c8b12,female,39,yes,,True,2,2
21e9e8b3-fb7e-5736-8aa0-c0a4b5cafc41,male,27,yes,,True,2,1
38f2f9c1-82b6-5cd4-80d5-3dda1a385492,female,20,yes,,True,3,1
fff00a56-ccb4-59d1-a134-68535149c03b,female,49,yes,no comments,True,3,1
51a340e8-c8ec-5f30-97ec-67401d818764,female,46,yes,,True,1,1
a8070e0d-918c-5a44-b472-645ecd31d02e,female,49,yes,,True,3,1
1d2864d1-32a9-567c-809e-50da7c54b4be,male,34,yes,,True,3,2
8c462f31-9a45-50ca-97c0-dab41781c090,female,57,yes,,True,3,1
b0ffbd66-b40f-5c4f-bc81-4fb55f24a8d0,female,32,yes,,True,2,1
da637b40-c4aa-577f-8867-8f99ddab28f7,male,68,yes,None,True,3,1
2322aff7-0ba8-5ec8-8760-a1dc82619263,female,49,yes,,True,3,1
05af6c67-71d8-5740-a85c-dac2333beb1f,female,74,yes,no comments or suggestions to offer,True,1,3
0c87184b-e54d-503b-bbfa-3f645b0ee625,male,42,yes,,True,3,2
6e31b59e-51fd-5bc3-aa33-19e724587b4b,male,28,yes,,True,0,2
